ID: 2613, English: kneel
-- 彼女は家族の歴史を掘り下げることに決めた。
-- explore, investigate, probe, examine

ID: 5648, English: timidity
-- She overcame her timidity and spoke up in the meeting.
-- 彼女は臆病を克服し、会議で意見を述べた。
-- shyness, fearfulness, timorousness, nervousness

ID: 5650, English: amass
-- He managed to amass a huge collection of rare books.
-- 彼は多くの珍しい本を蓄えることに成功した。
-- accumulate, gather, hoard, stockpile

ID: 5651, English: flaunt
-- She likes to flaunt her wealth by wearing expensive jewelry.
-- 彼女は高価な宝石を身につけて自分の富を見せびらかすのが好きです。
-- show off, display, exhibit, parade

ID: 5652, English: yeast
-- The yeast is used to make bread rise.
-- 酵母はパンを膨らませるために使われます。
-- ferment, leaven, starter

ID: 5653, English: frolic
-- The children frolic in the park.
-- 子供たちは公園で戯れています。
-- play, romp, gambol, revel

ID: 5654, English: procedural
-- The company has a detailed procedural manual for handling customer complaints.
-- 会社には顧客の苦情を処理するための詳細な手続きマニュアルがあります。
-- systematic, methodical, structured, organized

ID: 5655, English: momentous
-- The discovery of penicillin was a momentous event in the history of medicine.
-- ペニシリンの発見は医学史上重大な出来事でした。
-- significant, important, historic, crucial, critical

ID: 5656, English: counterclockwise
-- Please turn the knob counterclockwise to open the door.
-- ドアを開けるためにノブを反時計回りに回してください。
-- anticlockwise, anti-clockwise, widdershins

ID: 5657, English: frosty
-- The frosty wind cut through my jacket.
-- 凍えるような風が私のジャケットを貫いた。
-- icy, chilly, freezing, frigid

ID: 5658, English: garner
-- She managed to garner enough votes to win the election.
-- 彼女は選挙に勝つために十分な票を集めることに成功した。
-- gather, collect, accumulate, amass

ID: 5661, English: bogus
-- The company was accused of selling bogus products.
-- その会社は偽の商品を販売したと非難された。
-- fake, counterfeit, fraudulent, phoney, spurious

ID: 5662, English: horrify
-- The horror movie will horrify young children.
-- ホラー映画は幼い子供たちを怖がらせるでしょう。
-- terrify, frighten, scare, shock, appall

ID: 5664, English: trilogy
-- The Lord of the Rings is a famous fantasy trilogy.
-- 『ロード・オブ・ザ・リング』は有名なファンタジーの三部作です。
-- series of three books, triple

ID: 5666, English: bemoan
-- She would often bemoan the lack of opportunities in her hometown.
-- 彼女はしばしば故郷の機会の不足を嘆いた。
-- lament, complain about, grieve over, mourn

ID: 5667, English: deflect
-- The goalie managed to deflect the ball away from the goal.
-- ゴールキーパーはゴールからボールをそらすことに成功した。
-- avert, divert, distract, redirect

ID: 5668, English: turbulence
-- The plane encountered severe turbulence during the storm.
-- 飛行機は嵐の中で激しい乱気流に遭遇した。
-- instability, tumult, disorder, chaos, upheaval

ID: 5669, English: vista
-- The hotel room had a beautiful vista of the ocean.
-- ホテルの部屋からは海の美しい景色が眺められた。
-- view, panorama, scenery, landscape

ID: 5670, English: reliant
-- She is reliant on her friends for support.
-- 彼女は友達に支えられています。
-- dependent, relying, counting on, trusting

ID: 5672, English: binary
-- The computer uses a binary code to represent data.
-- コンピュータはデータを表すためにバイナリコードを使用します。
-- dual, double, twofold

ID: 5673, English: phony
-- She tried to pass off the phony painting as an original.
-- 彼女は偽の絵を本物として通そうとした。
-- fake, fraudulent, counterfeit, imitation, bogus

ID: 5675, English: hoist
-- The workers hoist the heavy crates onto the truck.
-- 労働者たちは重い木箱をトラックに揚げます。
-- lift, raise, elevate, heave, haul

ID: 5676, English: innate
-- Her innate talent for music was evident from a young age.
-- 彼女の生まれつきの音楽の才能は幼い頃から明らかだった。
-- inborn, natural, inherent, instinctive, intrinsic

ID: 5677, English: colloquial
-- The author uses colloquial language to make the book more accessible to a wider audience.
-- 著者は口語を使って、本をより広い読者にわかりやすくする。
-- informal, conversational, everyday, vernacular

ID: 5678, English: abduct
-- The criminals attempted to abduct the wealthy businessman for ransom.
-- 犯罪者たちは身代金目的でその裕福な実業家を誘拐しようとした。
-- kidnap, seize, capture, snatch

ID: 5679, English: inaugural
-- The inaugural speech of the new president was well-received by the public.
-- 新しい大統領の就任演説は一般から好評を博しました。
-- opening, first, initial, maiden

ID: 5709, English: debilitate
-- The illness debilitated him to the point where he could barely walk.
-- その病気は彼を衰弱させ、彼はほとんど歩けなくなった。
-- weaken, enfeeble, disable, cripple, exhaust

ID: 5710, English: insinuate
-- She insinuated that I was not telling the truth.
-- 彼女は私が真実を言っていないとほのめかした。
-- imply, suggest, hint, intimate, allude

ID: 5731, English: loose
-- The rope was loose and could easily be untied.
-- そのロープは緩くて簡単に解けることができた。
-- slack, not tight, baggy, unfastened

ID: 5733, English: admonish
-- The teacher had to admonish the students for talking during the test.
-- 先生はテスト中に話す生徒たちを訓戒しなければならなかった。
-- reprimand, rebuke, chide, warn, reprove

ID: 5735, English: questionable
-- The company's financial practices are questionable.
-- その会社の財務の取り決めは疑わしいです。
-- dubious, uncertain, doubtful, suspect, shady

ID: 5736, English: haughty
-- Her haughty attitude made it difficult for her to make friends.
-- 彼女の高慢な態度は友達を作るのが難しくさせた。
-- arrogant, proud, snobbish, conceited, overbearing

ID: 5738, English: hefty
-- The suitcase was quite hefty and difficult to carry.
-- スーツケースはかなり重くて持ち運びが難しかった。
-- heavy, weighty, substantial, bulky

ID: 5739, English: soothing
-- The soothing music helped me relax after a long day.
-- 長い一日の後、癒しの音楽がリラックスするのを助けてくれました。
-- calming, comforting, relaxing, tranquilizing, palliative

ID: 5740, English: commend
-- I must commend you for your hard work on this project.
-- このプロジェクトでのあなたの一生懸命な働きに感心します。
-- praise, applaud, acclaim, endorse

ID: 5741, English: chasten
-- The teacher chastened the student for talking in class.
-- 先生は授業中に話す生徒を懲らしめた。
-- punish, discipline, correct, rebuke

ID: 5742, English: liken
-- She tried to liken her experience to a rollercoaster ride.
-- 彼女は自分の経験をジェットコースターに例えようとした。
-- compare, analogize, liken to, draw a parallel

ID: 5743, English: spring up
-- Wildflowers spring up in the meadow after the rain.
-- 雨の後、牧草地に野生の花が突然現れる。
-- emerge, appear, arise, crop up, burst forth

ID: 5744, English: facile
-- The math problem was so facile that even the youngest students could solve it.
-- その数学の問題はとても簡単だったので、一番若い生徒でも解けることができた。
-- simple, easy, effortless, straightforward, uncomplicated

ID: 5746, English: capitalize
-- Please capitalize the first letter of each word in the title.
-- タイトルの各単語の最初の文字を大文字にしてください。
-- upcase, uppercase, big, enlarge

ID: 5748, English: fend
-- She had to fend off the persistent salesman at the door.
-- 彼女はドアでしつこいセールスマンを避けなければならなかった。
-- ward off, defend against, repel, avoid
